gene,cd14,cd11b_rep1,cd11b_rep2,cd11b
GJB6,0.02656259,0.139824162,-0.259809943,-0.059992891
BPIFB1,-0.051589566,-0.025762883,-0.094225527,-0.059994205
IL1B,0.143570146,-0.182761469,0.062725933,-0.060017768
RHOXF1,-0.227667015,0.035189186,-0.155262814,-0.060036814
FAM63B,-0.141821897,0.061391364,-0.181488463,-0.060048549
ICAM2,0.277906221,-0.087928935,-0.032258858,-0.060093897
SSR1,0.428064255,-0.074092268,-0.046161041,-0.060126655
C9orf142,-0.001208827,-0.330932062,0.210465824,-0.060233119
DZIP1L,-0.119353833,0.169946836,-0.290449398,-0.060251281
PCDHA5,-0.240283382,0.056427381,-0.176932785,-0.060252702
VMA21,0.058871987,-0.145382983,0.024754725,-0.060314129
SPATA24,-0.003713531,-0.06106112,-0.059587378,-0.060324249
RMDN2,0.226797222,0.14126256,-0.261913093,-0.060325266
PRSS38,0.056619496,0.088505636,-0.209168853,-0.060331608
NUF2,0.082806841,-0.50494268,0.384273194,-0.060334743
IQCG,0.185588096,-0.105716009,-0.015071837,-0.060393923
SPIN1,0.327796,-0.010077327,-0.110725532,-0.06040143
RPL7,-0.115266784,-0.081704712,-0.039101549,-0.060403131
SLC22A8,0.078537757,-0.078937359,-0.04194619,-0.060441775
GGA3,0.134906818,-0.212090389,0.091129072,-0.060480659
HAS1,-0.171029701,0.031246957,-0.152303498,-0.06052827
NPR2,-0.046942844,0.065607456,-0.186673426,-0.060532985
PDZD8,-0.223586292,-0.273718034,0.152561674,-0.06057818
RELT,0.331293955,0.12528394,-0.246827463,-0.060771762
PIEZO2,-0.358048068,-0.158530724,0.03693106,-0.060799832
NCKAP1L,-0.092834317,-0.149933319,0.028239383,-0.060846968
SLC22A6,0.048371424,-0.16175971,0.04006268,-0.060848515
MUS81,0.3113296,0.072431219,-0.194135563,-0.060852172
OR4K2,0.202648899,0.201888593,-0.323624165,-0.060867786
ATXN7L1,0.261335079,-0.09808724,-0.023678582,-0.060882911
DEFB134,0.143391054,-0.01078638,-0.111047053,-0.060916717
SYT10,-0.102494531,-0.034389265,-0.087450469,-0.060919867
TECPR2,0.079999314,-0.113802052,-0.00803868,-0.060920366
PIAS3,-0.171940373,0.069079394,-0.190964128,-0.060942367
TPP2,0.249489383,-0.007603518,-0.114333049,-0.060968284
KCND1,0.154905929,0.02546183,-0.147417117,-0.060977643
PHGR1,0.059203565,-0.020587168,-0.1014261,-0.061006634
SLC35D1,0.190757066,0.168629114,-0.290661098,-0.061015992
CCDC13,-0.133159669,-0.041854334,-0.080221068,-0.061037701
RTKN,0.162360671,-0.086213268,-0.035927942,-0.061070605
HOXC9,0.020314689,-0.081992739,-0.040210803,-0.061101771
14-Sep,-0.006559751,-0.146599398,0.02438283,-0.061108284
PLEKHN1,-0.036136997,0.063982685,-0.186201215,-0.061109265
FAM153B,0.219775804,-0.18993542,0.067599757,-0.061167832
NRSN2,-0.12865593,-0.203996319,0.081630949,-0.061182685
AVPR1B,0.087937615,-0.065555512,-0.056875351,-0.061215431
LYNX1,-0.029674566,0.228097709,-0.350529438,-0.061215864
MS4A2,0.156475783,-0.041709652,-0.080728454,-0.061219053
CDH16,0.135382349,-0.123934485,0.001488333,-0.061223076
HVCN1,0.151079143,-0.004506096,-0.117953429,-0.061229762
CKM,-0.037287825,-0.129097827,0.006558682,-0.061269573
COL8A1,0.149842793,0.032756273,-0.155309832,-0.06127678
NKAIN4,0.100569909,-0.1313911,0.008836682,-0.061277209
GABBR1,0.017402405,-0.128052875,0.005457061,-0.061297907
SLC40A1,0.114210018,-0.132454761,0.009753182,-0.061350789
KIR2DL3,-0.299069462,-0.149550999,0.026789905,-0.061380547
TTLL7,0.421758446,-0.076765359,-0.046067134,-0.061416246
DRD5,-0.26442723,0.171910541,-0.294750305,-0.061419882
DIP2C,-0.130087035,-0.02945063,-0.093393383,-0.061422006
RAD54B,-0.068101851,0.037532678,-0.160419141,-0.061443232
OR11G2,-0.061418879,0.189595236,-0.31248663,-0.061445697
HN1,-0.241447207,0.0341183,-0.157033662,-0.061457681
NLN,-0.062693847,0.002408698,-0.125469459,-0.06153038
PHC3,0.236701463,0.065360318,-0.188422072,-0.061530877
SLC15A5,0.027520439,-0.019931305,-0.103193511,-0.061562408
BHLHE40,0.14309257,-0.076738344,-0.04641318,-0.061575762
CPT1B,0.128394883,-0.142113868,0.018882332,-0.061615768
CARD11,0.228569232,-0.009967473,-0.113275968,-0.061621721
SETD4,-0.083988596,-0.065176777,-0.058113288,-0.061645032
IL13RA1,-0.144926022,0.007328883,-0.13067307,-0.061672094
SPRR1A,-0.062730134,-0.143361311,0.019975776,-0.061692767
CDC25B,-0.087338925,-0.004970326,-0.118497339,-0.061733833
ELK4,-0.013393429,0.007232901,-0.130751709,-0.061759404
MAL2,-0.020496977,0.144967681,-0.26858891,-0.061810614
ZNF766,-0.323784254,-0.07647217,-0.047172981,-0.061822576
GPR17,-0.129246159,-0.183080834,0.059375601,-0.061852616
S100A2,-0.125433879,0.443099976,-0.566832921,-0.061866473
NSUN3,-0.216044544,0.018854675,-0.142622045,-0.061883685
CYCS,-0.148451189,0.163239025,-0.287033835,-0.061897405
EFCAB5,0.150013352,-0.011115517,-0.112690966,-0.061903242
DDT,0.162175935,-0.032828981,-0.090995782,-0.061912381
FAM189A1,0.317675603,-0.070078081,-0.053770807,-0.061924444
C19orf73,-0.070125267,-0.174455455,0.050500092,-0.061977681
SPACA3,0.210299952,-0.211241884,0.087286358,-0.061977763
PACSIN1,0.062260325,-0.036616615,-0.087597003,-0.062106809
RARS,-0.241521747,0.037032205,-0.16130585,-0.062136823
ZNF221,-0.01612355,-0.18652451,0.062238326,-0.062143092
CYS1,0.121007948,0.068274446,-0.192582154,-0.062153854
ZNF460,0.225813193,0.007934486,-0.132313507,-0.062189511
MAST2,0.372548953,-0.056056608,-0.068409916,-0.062233262
C12orf10,-0.050389868,0.271674814,-0.396327438,-0.062326312
ARTN,-0.230661438,0.042770922,-0.167446486,-0.062337782
RAP2A,0.262346077,-0.026288997,-0.098425407,-0.062357202
TMPRSS5,-0.091475654,0.090212968,-0.215013796,-0.062400414
TMEM65,-0.161754003,-0.151398241,0.026537742,-0.062430249
ZNF664-FAM101A,-0.05863381,-0.094344928,-0.030549862,-0.062447395
ZNF664,-0.05863381,-0.094344928,-0.030549862,-0.062447395
CCDC178,-0.060726293,-0.003486016,-0.121419209,-0.062452613
HP1BP3,0.065393204,-0.236624321,0.111690177,-0.062467072
POU5F1B,0.017849963,0.019274261,-0.144288568,-0.062507154
ENGASE,-0.079697388,-0.328561087,0.203469188,-0.06254595
PSKH1,0.202124832,-0.147393582,0.0222836,-0.062554991
MEP1A,0.218690129,0.034585413,-0.159712267,-0.062563427
IFNA14,-0.004665044,-0.083739613,-0.041570332,-0.062654973
NDST1,0.266390737,-0.124296035,-0.00107735,-0.062686693
HIST1H4F,0.238460922,-0.262519888,0.137050627,-0.06273463
SCIMP,0.134584937,-0.08053758,-0.044940248,-0.062738914
MPRIP,0.04747903,-0.222977062,0.097429668,-0.062773697
RBMS3,-0.278203069,0.013718132,-0.139301952,-0.06279191
DUSP28,-0.235217504,-0.131827874,0.006120628,-0.062853623
SLC10A6,0.081019478,-0.285632144,0.159834145,-0.062898999
SPESP1,-0.049673199,-0.08903723,-0.036856854,-0.062947042
NOX5,-0.049673199,-0.08903723,-0.036856854,-0.062947042
PTPRJ,0.1394653,0.044422059,-0.170325828,-0.062951884
ITPRIPL2,-0.220962253,0.166907676,-0.292817531,-0.062954927
POM121L12,0.210665797,-0.03536248,-0.090557717,-0.062960099
ZNF626,0.032222151,-0.239477761,0.113523818,-0.062976972
PPP1R26,-0.331202285,0.303233197,-0.429268807,-0.063017805
FAAH,0.323527919,-0.210282434,0.0841309,-0.063075767
WFIKKN2,0.324759719,-0.404110109,0.277915273,-0.063097418
FYTTD1,-0.202932807,-0.003164246,-0.123058997,-0.063111621
MAGEB18,0.021564642,-0.109344661,-0.016941485,-0.063143073
SMYD3,0.03977346,0.116730705,-0.243098382,-0.063183839
ATG4B,-0.073589876,-0.07744543,-0.048951557,-0.063198493
CCR3,0.33427743,-0.137036537,0.010586056,-0.063225241
ADSL,0.460972588,0.275808622,-0.402358596,-0.063274987
CPB2,0.260147812,0.154359469,-0.280911156,-0.063275843
ZNF516,0.07421824,-0.107621002,-0.01895729,-0.063289146
CSF2RA,-0.080264973,-0.056174358,-0.070431185,-0.063302772
ZNF780B,-0.21128058,-0.000558642,-0.12604933,-0.063303986
TMEM210,-0.139423101,0.163693738,-0.290334339,-0.063320301
C7orf66,0.060689311,-0.047134936,-0.079601619,-0.063368277
ZNF773,-0.096111011,0.067710413,-0.194461119,-0.063375353
KRTAP20-2,0.044654315,0.010808381,-0.137570495,-0.063381057
ARHGEF7,-0.484964119,0.228139107,-0.354901612,-0.063381252
TMED6,-0.141276587,-0.185564949,0.058788765,-0.063388092
CHST8,-0.104434265,-0.066690582,-0.060205092,-0.063447837
GDF15,-0.211396835,-0.261886584,0.134987515,-0.063449535
AIFM2,-0.051992646,-0.106396516,-0.020531711,-0.063464113
CYP2R1,0.209699557,-0.099953223,-0.026990976,-0.063472099
HLCS,-0.143920601,-0.184805873,0.057663905,-0.063570984
PINK1,0.415197248,-0.148934373,0.021724634,-0.06360487
LRRC61,-0.342093566,-0.049597922,-0.077612477,-0.063605199
RGAG1,0.09828136,-0.087654226,-0.039574032,-0.063614129
TRIM17,-0.024979975,-0.070253603,-0.057052813,-0.063653208
TATDN1,0.454636964,0.083134322,-0.210445047,-0.063655362
RNASE12,0.083994895,-0.036866239,-0.090449448,-0.063657844
JTB,-0.011262613,0.018083574,-0.145432065,-0.063674245
SLC26A7,-0.005299964,0.048351261,-0.175713926,-0.063681332
SMARCD3,-0.060821979,-0.006223969,-0.121146512,-0.063685241
L1TD1,-0.067350959,0.025600312,-0.152973431,-0.063686559
C1orf158,-0.119542441,0.000297497,-0.127672245,-0.063687374
OR1S1,-0.438771442,0.04476995,-0.172278649,-0.06375435
AGGF1,-0.042043778,0.019406989,-0.146945934,-0.063769473
OR6B1,-0.100147122,-0.242609762,0.115056429,-0.063776667
LYG2,-0.023853776,0.050415696,-0.17805217,-0.063818237
PTDSS2,0.197809886,-0.062457379,-0.065473109,-0.063965244
MOG,0.117112564,-0.225977766,0.098029972,-0.063973897
C22orf42,0.456301238,-0.040232019,-0.087783689,-0.064007854
OR51A4,-0.094871369,-0.11091177,-0.017241305,-0.064076537
PLIN4,0.04102349,-0.14919968,0.021038243,-0.064080718
ZNF497,-0.127688794,-0.101273262,-0.026935236,-0.064104249
SLCO1A2,0.31976739,0.104617964,-0.232892772,-0.064137404
ZBTB41,0.148165505,-0.016070967,-0.112237069,-0.064154018
STMND1,-0.181045573,0.025229217,-0.153567182,-0.064168982
RABGGTB,-0.291051082,0.116135104,-0.244531658,-0.064198277
TNFRSF1B,0.035452862,-0.067047441,-0.061354896,-0.064201169
NDUFB3,0.140337656,-0.139594524,0.011179868,-0.064207328
MYOT,-0.302459603,0.218873446,-0.347290239,-0.064208397
FAM162B,0.020603719,-0.136772328,0.008212408,-0.06427996
MTRNR2L8,-0.18413386,0.156835086,-0.2854072,-0.064286057
LMNA,0.327684789,-0.196379772,0.067696105,-0.064341834
MCIDAS,0.148367592,-0.349500005,0.220744174,-0.064377916
SYTL3,-0.106712873,0.016416527,-0.145290383,-0.064436928
EOMES,0.042445888,-0.030017431,-0.098949963,-0.064483697
FSTL5,-0.020380875,-0.065902397,-0.063141885,-0.064522141
SPDYE2B,0.112474228,-0.098971266,-0.030087301,-0.064529284
S100P,0.205617052,0.023571481,-0.152679102,-0.06455381
MROH8,-0.363416634,0.08217243,-0.211355798,-0.064591684
PGR,-0.254821708,0.073738579,-0.202937818,-0.06459962
ZNF596,0.048105406,-0.072789185,-0.056418718,-0.064603952
FMO4,0.008913039,-0.065378732,-0.063838891,-0.064608812
GPLD1,-0.242425442,-0.01817017,-0.111085546,-0.064627858
RNF181,0.002349164,-0.009294985,-0.120033372,-0.064664178
LRRC73,-0.080915955,-0.159794851,0.030424752,-0.064685049
ULK1,0.169342081,0.010956582,-0.140352511,-0.064697964
URGCP-MRPS24,0.046529072,-0.025972219,-0.103435849,-0.064704034
FAM189B,0.340408995,-0.242008148,0.112492591,-0.064757778
SYN2,-0.202878747,0.133426481,-0.262979571,-0.064776545
CSAG3,0.069478769,-0.033630269,-0.095930961,-0.064780615
MPV17L2,-0.01409286,0.047419258,-0.17705847,-0.064819606
ABHD16A,0.03907542,-0.269908267,0.140255306,-0.064826481
MPHOSPH9,-0.47824884,-0.122160817,-0.007583733,-0.064872275
ZBTB45,0.308236841,-0.358774155,0.228973725,-0.064900215
GTPBP6,0.127192399,-0.370114916,0.240311203,-0.064901856
OR4F4,0.035255151,-0.092422878,-0.037457701,-0.064940289
GLYATL3,0.127908144,-0.088210447,-0.041833149,-0.065021798
NT5DC1,0.11125396,-0.207912711,0.077847023,-0.065032844
GLT6D1,-0.484063562,-0.107379292,-0.022686695,-0.065032994
SRD5A1,0.286534104,0.144687798,-0.274757949,-0.065035076
C11orf82,0.241738564,-0.188362478,0.058291416,-0.065035531
AHSA1,-0.062490353,-0.231977448,0.101872193,-0.065052627
TDRD5,-0.156046744,-0.148090999,0.017984116,-0.065053442
PPP1R12C,0.094657872,-0.120332726,-0.009791839,-0.065062283
TSSC4,0.159706175,-0.064492361,-0.065652037,-0.065072199
KIAA1239,-0.318886775,-0.183390226,0.053129068,-0.065130579
SLC4A2,0.101958787,-0.0193106,-0.111081841,-0.065196221
MTFR1L,0.01318813,-0.074664111,-0.055825235,-0.065244673
RAP1GAP,-0.061335273,-0.136653924,0.006039673,-0.065307126
IDH3G,-0.090494142,-0.382457127,0.251796752,-0.065330188
HOXB2,-0.10649462,0.052030001,-0.182690429,-0.065330214
SSMEM1,-0.453718431,0.04007042,-0.170749351,-0.065339465
FAM83B,-0.231502684,0.105290163,-0.235974473,-0.065342155
CHRNB2,0.031706072,-0.111455524,-0.0192335,-0.065344512
C8orf87,-0.047000602,-0.143255967,0.012561293,-0.065347337
ETNK2,-0.12908018,0.077943813,-0.2086402,-0.065348193
ZSCAN1,0.235416793,-0.169286939,0.038507122,-0.065389908
SELPLG,0.016360386,-0.204322499,0.073529005,-0.065396747
LEPREL4,-0.10327848,-0.235565613,0.104686638,-0.065439488
IFNLR1,-0.398400097,-0.06357984,-0.067453522,-0.065516681
ING5,0.324187634,-0.148016695,0.016924985,-0.065545855
EPAS1,-0.134004846,0.024332877,-0.155455937,-0.06556153
ITPKB,0.171464692,0.111501285,-0.242665092,-0.065581904
APOC3,-0.203003852,-0.015110671,-0.116064462,-0.065587566
ZNF7,-0.085682748,-0.158492746,0.027293133,-0.065599806
TM4SF19,0.111514046,-0.116620256,-0.014586025,-0.06560314
KRTAP10-5,0.25471939,-0.267649867,0.136379498,-0.065635184
RGR,0.049388153,0.110932754,-0.24223671,-0.065651978
SPATA6,0.202320563,-0.10862268,-0.022717938,-0.065670309
B3GALT5,0.087592715,-0.049410621,-0.081955236,-0.065682928
SATB2,-0.006859419,0.09164227,-0.223148413,-0.065753072
MON1A,0.117898526,-0.064088798,-0.067425632,-0.065757215
PLEKHH3,0.170921798,0.319958983,-0.45147461,-0.065757813
SESTD1,0.200254364,-0.284268751,0.152731912,-0.065768419
GALNT8,-0.11616468,-0.089234109,-0.042417813,-0.065825961
NDUFS6,-0.159279768,-0.257338123,0.125665241,-0.065836441
PRKAR1B,-0.078326228,0.09835515,-0.230092981,-0.065868916
IMPDH2,-0.103671338,-0.055028278,-0.076721146,-0.065874712
RFPL3,0.122778037,0.170279235,-0.302042547,-0.065881656
ISYNA1,-0.194204118,-0.045815806,-0.086103604,-0.065959705
FTSJ3,0.424239089,-0.125778183,-0.006149299,-0.065963741
FDXR,-0.211669992,-0.188487035,0.056518306,-0.065984365
EMC3,-0.124652941,-0.03410083,-0.097869856,-0.065985343
HIST2H2AA4,-0.038321259,-0.134080823,0.002074895,-0.066002964
TRIM50,0.080122972,-0.203943541,0.071866705,-0.066038418
ASB5,-0.223759564,-0.178734965,0.046606037,-0.066064464
APOC4,-0.037140018,-0.274220167,0.142021608,-0.06609928
HCN2,0.000956998,0.003571152,-0.135805779,-0.066117313
DHX29,0.22807454,-0.292646691,0.160383743,-0.066131474
CAMK2B,-0.1097878,0.26008291,-0.392377436,-0.066147263
CELA2A,-0.073085595,-0.218210523,0.08588982,-0.066160352
LDHAL6A,-0.200847477,0.008994804,-0.141340061,-0.066172629
DNAJB9,0.343778859,-0.191563318,0.059171837,-0.06619574
FCHO1,0.312749925,0.007234053,-0.13974662,-0.066256284
HLTF,-0.013443504,-0.451229806,0.318712764,-0.066258521
FLJ22184,-0.095143027,-0.127876762,-0.004656732,-0.066266747
FBXO28,-0.144148009,0.041882783,-0.1744322,-0.066274709
CTNNA1,-0.229352056,-0.037418693,-0.095137146,-0.066277919
TESK2,0.243650352,-0.139773412,0.007160966,-0.066306223
ADAMTS10,0.271400114,-0.244071459,0.1114187,-0.06632638
ALDH7A1,-0.154864947,-0.074673297,-0.057998954,-0.066336126
NME1,0.145438944,-0.116648359,-0.016029838,-0.066339099
LRRC47,0.156512692,-0.152766171,0.020011413,-0.066377379
ELOVL7,-0.029685819,-0.447686531,0.314879477,-0.066403527
COL12A1,0.313542676,-0.051961506,-0.080858493,-0.066409999
VIL1,0.232020861,-0.139450933,0.006604348,-0.066423292
NDUFA10,-0.066793959,0.063631003,-0.196530179,-0.066449588
CAGE1,-0.009356538,-0.30679876,0.173827838,-0.066485461
OR4L1,-0.086104184,-0.304303655,0.171245653,-0.066529001
FAM83C,-0.004863175,-0.001618765,-0.131447336,-0.066533051
ARHGAP12,0.202124832,-0.152506718,0.019367489,-0.066569614
SIRT4,-0.110158104,0.073103804,-0.206244689,-0.066570442
IL18BP,-0.102801457,-0.170151205,0.037001074,-0.066575065
GOPC,0.11389906,-0.199455282,0.066263794,-0.066595744
UFD1L,-0.034272811,-0.214436403,0.081239906,-0.066598249
ANGPT4,-0.008045045,0.131760133,-0.264961639,-0.066600753
RMDN1,0.101192773,-0.186690887,0.053464859,-0.066613014
CERS4,-0.243562817,-0.087734995,-0.04549185,-0.066613422
ABCC6,0.012510219,-0.128500953,-0.004761842,-0.066631397
CHST7,-0.029147964,-0.003613174,-0.129708613,-0.066660894
PPT2,-0.304024089,-0.088386376,-0.044944991,-0.066665684
EGFL8,-0.304024089,-0.088386376,-0.044944991,-0.066665684
ITFG3,0.054469428,-0.008826487,-0.124516585,-0.066671536
MEDAG,-0.226681593,0.104751054,-0.238176132,-0.066712539
SEC14L4,-0.259945294,-0.00705897,-0.126387092,-0.066723031
ZNF358,0.141703273,-0.219150633,0.085682718,-0.066733957
SUCLG2,-0.32725533,-0.056174358,-0.077357762,-0.06676606
KRTAP19-4,-0.150738543,-0.084450928,-0.049279644,-0.066865286
EGF,0.077179844,0.046894127,-0.180635167,-0.06687052
IFT46,-0.030305621,0.219675954,-0.353471587,-0.066897817
GSTT2B,-0.209721891,-0.181282772,0.047440554,-0.066921109
HRH4,0.72756015,0.012197459,-0.146074825,-0.066938683
ZNF793,0.239601233,-0.241700841,0.10780637,-0.066947235
ZNF232,-0.007039747,-0.14973691,0.015833775,-0.066951568
SDF2,0.385978207,0.12180617,-0.255741305,-0.066967567
CLCNKA,-0.091433694,-0.100239813,-0.033709287,-0.06697455
ZNF791,-0.111418186,0.094313633,-0.228314145,-0.067000256
BBX,0.253984764,-0.31115537,0.177013326,-0.067071022
RAB20,-0.040721149,0.125456157,-0.259688685,-0.067116264
CST8,0.058282891,0.065677416,-0.199998805,-0.067160694
FAM19A1,-0.071830911,-0.012701027,-0.121620495,-0.067160761
REEP3,-0.185123755,0.297661952,-0.432011688,-0.067174868
FAM26D,0.020003266,-0.239706771,0.10526424,-0.067221265
GTF2I,0.168654538,-0.086469961,-0.048019108,-0.067244534
IAPP,-0.209966846,0.038469403,-0.172968024,-0.067249311
GPR32,-0.286320918,0.099792812,-0.234357942,-0.067282565
ZNF208,-0.042420785,-0.23971084,0.105092975,-0.067308932
CENPO,-0.153876531,0.074818231,-0.209469521,-0.067325645
C17orf64,0.217078325,-0.093035766,-0.041726541,-0.067381154
KLK7,0.091401897,-0.048081873,-0.086714775,-0.067398324
HSD11B1,0.3304289,-0.139536693,0.004716348,-0.067410173
PNLIPRP2,0.032359023,-0.256634884,0.121666749,-0.067484067
BOD1L2,-0.007564608,-0.198878341,0.063798394,-0.067539974
SLC30A8,0.122673682,-0.010733574,-0.124384991,-0.067559282
PCDHA4,-0.012258209,0.015720995,-0.150906368,-0.067592687
RBM24,-0.146850519,0.025300123,-0.160485697,-0.067592787
TLN2,0.093041791,-0.244730082,0.109477629,-0.067626226
CD1B,0.072989093,-0.260076657,0.124794118,-0.06764127
KCNJ8,0.20897325,-0.024982264,-0.110312685,-0.067647474
ARL16,-0.054072333,-0.198328324,0.062979289,-0.067674517
TAOK1,-0.1017872,-0.137227517,0.001847004,-0.067690256
HIRA,-0.11805881,-0.063858595,-0.071536952,-0.067697774
KRTAP19-3,-0.154157196,-0.159889925,0.0244551,-0.067717413
ZDHHC24,0.049148021,0.117069886,-0.252598395,-0.067764254
TFR2,-0.284829966,-0.187216314,0.05166149,-0.067777412
UBL5,0.149381195,-0.234403217,0.098839628,-0.067781794
RNF43,-0.112925695,-0.157951391,0.022375872,-0.06778776
UNK,0.228865,0.035265221,-0.170910121,-0.06782245
MSANTD1,0.052835571,-0.147321175,0.011578752,-0.067871212
NANOS3,-0.322609793,0.111851863,-0.247707027,-0.067927582
CRIP2,0.275448036,-0.2917344,0.155869278,-0.067932561
ABHD5,-0.51322213,0.010080703,-0.146020509,-0.067969903
CLDN16,-0.048956412,0.022373887,-0.158367567,-0.06799684
CYP11B2,-0.120835821,0.005573015,-0.14161032,-0.068018652
DOK1,0.197383565,-0.193267948,0.057217463,-0.068025242
NGEF,0.105808632,0.017195031,-0.153366563,-0.068085766
SCML2,-0.117327932,-0.124419208,-0.011789853,-0.06810453
ZNF181,-0.102043323,-0.152432971,0.016196316,-0.068118327
S100A8,0.025194353,-0.101511926,-0.034854055,-0.068182991
OR4N4,0.152544724,0.078125939,-0.214568548,-0.068221304
RAPGEFL1,0.024814212,0.050688093,-0.187161898,-0.068236902
CCDC160,-0.0380091,0.090744873,-0.227234872,-0.068245
RNF123,-0.342129002,0.014794538,-0.151380616,-0.068293039
NRAP,0.024268955,-0.051865524,-0.084858051,-0.068361788
SIT1,-0.283966196,-0.095430915,-0.041323822,-0.068377369
PARS2,-0.033140833,-0.157520823,0.020733478,-0.068393673
SUPT4H1,0.261335079,-0.278443306,0.141604427,-0.06841944
SLC2A12,-0.326100654,-0.138113866,0.001263615,-0.068425125
ZC3HAV1,0.049739263,-0.206706022,0.069831944,-0.068437039
LHX4,0.139133333,-0.011471557,-0.125454151,-0.068462854
CCL25,-0.153940922,-0.185364382,0.048414591,-0.068474896
PRPSAP2,0.148377573,-0.210024881,0.073042158,-0.068491362
