gene,wang_cd14,wang_cd11b
MGAT2,-0.072295127,0.318387403
MGAT3,-0.141635796,0.859346064
MGAT4A,-0.547635349,0.283877433
MGAT4B,-0.23672446,0.27968828
MGAT4C,-0.615418849,0.659526443
MGAT4D,0.290669547,0.233751306
MGAT5,0.054529607,0.082438036
MGAT5B,-0.066605465,-0.132675474
MGC50722,-0.82765563,-0.168652103
MGC57346-CRHR1,-0.317037399,-0.500020138
MGEA5,0.40141248,0.736580807
MGLL,-0.632462262,0.41494133
MGME1,-0.315650718,-0.165000282
MGMT,0.18443676,-0.212925603
MGP,0.152508634,-0.044920795
MGRN1,-0.007768106,0.298709174
MGST1,-0.303585896,0.048302677
MGST2,-0.856026268,-0.331431037
MGST3,-0.179142362,-0.017216254
MIA,-0.501241145,0.293186516
MIA2,0.049856632,0.23563876
MIA3,-0.237955411,0.003133979
MIB1,-0.359017768,-0.192914292
MIB2,-0.177008606,-0.121678096
MICA,-0.69032287,-0.396544118
MICAL1,0.253666622,0.950809162
MICAL2,-0.034397469,0.196630628
MICAL3,-0.28458313,0.838394783
MICALCL,0.2031631,-0.936825692
MICALL1,0.135436875,0.26228778
MICALL2,-0.268811832,0.334573434
MICB,0.289906025,-0.223089318
MICU1,0.03813977,-0.144151943
MICU2,-0.330296463,-0.225475849
MICU3,-0.588177537,-0.792577711
MID1,-0.746610005,-0.117060605
MID1IP1,-0.248817707,0.071005803
MID2,-0.174737068,-0.522991421
MIDN,0.193348432,-0.055439005
MIEF1,-0.401504468,-0.508103798
MIEF2,-0.408115909,-0.239880209
MIEN1,0.163268653,-0.590926378
MIER1,-0.505446899,-0.341738649
MIER2,-0.31515627,0.32005354
MIER3,-0.668238961,0.112035123
MIF,-0.074433267,-0.159702938
MIF4GD,-0.104895728,-0.114798465
MIIP,0.209426826,-0.204113565
MILR1,-0.240698265,-0.470184749
MINA,0.047222912,-0.579733427
MINK1,0.433321927,-0.57545446
MINOS1,-0.468854344,-0.12065128
MINOS1-NBL1,0.561006698,0.073081299
MINPP1,0.036172503,-0.17998113
MIOS,-0.019932728,-0.808910535
MIOX,-0.269889916,-0.478855059
MIP,-0.064710428,0.607031745
MIPEP,0.044201213,-0.437988759
MIPOL1,-0.058933446,-0.358218829
MIR1-1HG,0.080365261,0.103570709
MIR205HG,-0.041589123,0.244168381
MIS12,1.127372551,0.408412192
MIS18A,0.171203656,0.239292041
MIS18BP1,0.360071084,-0.116975397
MISP,-0.470346579,0.155613434
MITD1,-0.264787472,-0.176899813
MITF,-0.249130695,-0.109897962
MIXL1,-0.141114083,-0.45624137
MKI67,0.070672449,0.760696023
MKKS,0.059645696,-0.021480317
MKL1,0.618448679,0.693888412
MKL2,-0.217377455,-0.170498652
MKLN1,-0.208928156,0.336199299
MKNK1,0.275042101,0.348341186
MKNK2,-0.120662391,-0.539839999
MKRN1,0.199512517,0.31751242
MKRN2,0.321261901,-0.312004835
MKRN2OS,-0.319969835,-0.804844701
MKRN3,-0.656214298,0.821478631
MKS1,-0.052449907,0.3650842
MKX,0.24053567,0.039187271
MLANA,0.165552323,-0.553186162
MLC1,-0.324389847,0.659878188
MLEC,0.028267112,0.0170795
MLF1,-0.578324695,0.097551357
MLF2,-0.098091088,0.047616065
MLH1,-0.208029482,-0.686886746
MLH3,-0.060478799,-0.428017096
MLIP,-0.418771118,0.412365157
MLKL,-0.153381589,-0.364920768
MLLT1,0.614741906,0.617116848
MLLT10,0.43100161,0.088312555
MLLT11,0.316551155,-0.744026262
MLLT3,0.245909753,0.445660111
MLLT4,-0.277279221,-0.667408541
MLLT6,0.87733071,0.534388455
MLN,-0.01213383,0.253334644
MLNR,-0.11889366,-0.30740812
MLPH,0.062163082,-0.069906308
MLST8,-0.365217077,-1.867176705
MLX,-0.232645341,-0.065104279
MLXIP,-0.315195872,0.810845675
MLXIPL,-0.084298082,0.686626895
MLYCD,0.125275052,0.113481623
MMAA,0.11554748,1.162001477
MMAB,0.03465767,-0.008620377
MMACHC,0.449290499,0.723028442
MMADHC,-0.191888946,0.323756516
MMD,0.185113508,0.292753871
MMD2,-0.061088489,0.470707607
MME,-0.388492795,-0.250132725
MMEL1,-0.394436358,-0.287515147
MMGT1,-0.146681769,-0.175546304
MMP1,0.142633313,-0.0166185
MMP10,0.199319775,1.02102926
MMP11,0.086002524,0.023930855
MMP12,-0.19466688,0.118751807
MMP13,0.514877767,-0.017838912
MMP14,-0.528019315,-0.4764526
MMP15,0.199111937,-0.385299136
MMP16,0.044187007,0.122391577
MMP17,-0.252980961,-0.261458949
MMP19,0.19717637,0.317300414
MMP2,0.14904163,0.188492749
MMP20,-0.503216726,0.066764034
MMP21,0.251043212,0.472274419
MMP23B,0.290099912,-0.141690043
MMP24,-0.177911193,0.191611192
MMP25,-0.19895483,-0.341353552
MMP26,-0.53342734,0.198788703
MMP27,-0.219180352,0.451212032
MMP28,0.497667437,0.815738899
MMP3,0.59777866,-0.163872106
MMP7,0.844946545,0.129234246
MMP8,-0.108968788,-0.350219201
MMP9,-0.555670091,0.02745096
MMRN1,0.164974107,-0.304809601
MMRN2,-0.591311506,0.657624314
MMS19,-0.310273781,0.04845289
MMS22L,0.64168383,0.136754558
MN1,0.013480781,0.175009013
MNAT1,0.744122627,0.225720452
MND1,-0.213482544,0.201297729
MNDA,0.12483894,-0.317760504
MNS1,-1.223361885,0.523111359
MNT,-0.480599487,-0.747822973
MNX1,0.086636942,-0.240557069
MOAP1,0.107458503,-0.42503544
MOB1A,0.159908675,0.100899707
MOB1B,0.222681506,0.12827648
MOB2,-0.501410743,0.247527641
MOB3A,-0.190272237,0.03133574
MOB3B,-0.626452169,-0.148955382
MOB3C,-0.488403748,-0.258563409
MOB4,-0.89609261,-0.795897183
MOBP,-0.307268467,0.254944733
MOCOS,-0.507236582,-0.038734128
MOCS1,0.10145498,-0.267296719
MOCS2,-0.276826963,-0.224978401
MOCS3,-0.541568949,0.091391087
MOG,-0.258109255,-0.316627099
MOGAT1,-0.60856361,-0.430431039
MOGAT2,0.101069564,-0.19620581
MOGAT3,0.248972851,-0.704442659
MOGS,-0.281289098,1.006310095
MOK,0.174536946,0.164624881
MON1A,-0.311446404,0.541031084
MON1B,-0.257137394,0.023196558
MON2,0.210488573,0.233641327
MORC1,0.080210867,0.068558896
MORC2,0.115148434,-0.518560305
MORC3,0.063076787,-0.185948777
MORC4,0.041984274,-0.266861837
MORF4L1,-0.276220074,0.041906073
MORF4L2,0.215595894,0.71635447
MORN1,-0.387380369,-0.021951933
MORN2,0.210147654,0.129590642
MORN3,0.03326191,-0.478089373
MORN4,-0.310510768,-0.045115433
MORN5,0.101820598,-0.326565803
MOS,-0.35804942,-0.412320004
MOSPD1,0.445086736,-0.157292075
MOSPD2,-0.104208275,-0.586345531
MOSPD3,-0.511382498,0.160170897
MOV10,0.068023575,0.059441031
MOV10L1,0.23055909,0.447300705
MOXD1,-0.575560909,-0.264564692
MPC1,0.502426376,0.383914778
MPC1L,-0.26509043,-0.448158427
MPC2,0.106058141,-0.780947654
MPDU1,0.386818222,-0.99363176
MPDZ,-0.557208035,0.448520791
MPEG1,-0.094758093,0.259966694
MPG,0.432018662,0.472378973
MPHOSPH10,0.069330803,-0.559186595
MPHOSPH6,0.527482644,0.349755871
MPHOSPH8,-0.329780943,0.209502859
MPHOSPH9,0.154560629,0.335690792
MPI,0.236808571,-0.265104784
MPL,-0.082829948,1.101744189
MPLKIP,-0.458457883,0.272058157
MPND,-0.885626465,0.701693581
MPO,0.066499975,0.10284865
MPP1,0.635261896,-0.651364254
MPP2,-0.370276828,-0.569369775
MPP3,0.060730618,-0.109318993
MPP4,-0.631870586,-0.129287187
MPP5,-0.133442785,-0.175251895
MPP6,0.234555116,-0.031894064
MPP7,0.274054073,0.337617877
MPPE1,-0.219493954,-0.032946634
MPPED1,0.00252289,0.004912771
MPPED2,0.300111442,-0.101709347
MPRIP,-0.6433134,-0.181951896
MPST,-0.071576268,-0.122514916
MPV17,-0.721993648,0.904762255
MPV17L,0.301502038,0.341806558
MPV17L2,-0.467978481,-0.403161715
MPZ,0.044892205,-0.003277419
MPZL1,0.553160902,0.087485194
MPZL2,-0.377812014,0.091848743
MPZL3,-0.148909235,-0.26297259
MR1,-0.005052318,0.025919397
MRAP,0.119957642,-0.480640493
MRAP2,-0.392897549,0.22231446
MRAS,0.084760887,0.719728052
MRC1,0.631859034,0.139465304
MRC2,-0.496486931,0.034876005
MRE11A,0.040551903,0.774908153
MREG,0.527553286,-0.098594082
MRFAP1,-0.771662707,0.528438424
MRFAP1L1,0.149145019,-0.699813828
MRGBP,0.50540998,1.083095978
MRGPRD,0.507713242,-0.016892768
MRGPRE,0.22377867,-0.417503946
MRGPRF,-0.339391313,0.352241046
MRGPRG,-0.193356657,-0.28058599
MRGPRX1,-0.434337941,0.129722219
MRGPRX2,-0.497185054,0.202637096
MRGPRX3,0.484218412,0.18268807
MRGPRX4,-0.546294767,-0.31416176
MRI1,-0.012379051,0.843582575
MRLN,-0.378776749,-0.690259854
MRM1,0.362474165,0.100633036
MRO,-0.216543876,-0.095278939
MROH1,-0.62961024,-0.097991234
MROH2A,0.900493786,-0.254823001
MROH2B,0.261937987,0.106895007
MROH5,0.271360177,-0.176435595
MROH6,-0.73414366,-0.426504851
MROH7,0.642073654,-0.073439523
MROH8,0.347602138,-0.168095789
MROH9,0.415022635,0.601502421
MRPL1,-0.076388516,-0.448586661
MRPL10,-1.011158917,-0.058538679
MRPL11,1.317226883,-0.093905035
MRPL12,0.128498459,-0.018068893
MRPL13,-0.263890184,-0.344657442
MRPL14,0.128935727,0.822809177
MRPL15,0.676932851,-0.601633997
MRPL16,0.547185944,-0.179695216
MRPL17,-0.03539858,-0.545828649
MRPL18,-0.407679111,0.148774531
MRPL19,0.018152666,0.037313274
MRPL2,0.811518955,-0.045802313
MRPL20,-0.113481974,-0.135278943
MRPL21,0.700521104,0.210950752
MRPL22,0.851992888,-0.138906326
MRPL23,-0.268391989,-0.406156905
MRPL24,-0.472837114,-0.427109517
MRPL27,0.60768017,0.6399686
MRPL28,0.454965695,-1.046386514
MRPL3,1.242591372,0.089481175
MRPL30,-0.781420156,-0.109373179
MRPL32,0.499393557,0.485638383
MRPL33,0.042941099,-0.179885681
MRPL34,-0.281442295,-0.36062995
MRPL35,0.68882857,-0.232267043
MRPL36,0.00568257,-0.584273046
MRPL37,-0.409697299,-0.0139304
MRPL38,1.385465487,-0.208993331
MRPL39,0.427093097,-1.007095091
MRPL4,0.476592617,-0.386415219
MRPL40,0.175888803,-0.18227353
MRPL41,0.070439203,-0.075764668
MRPL42,0.007878625,-0.343280285
MRPL43,0.756253305,-0.11597506
MRPL44,1.017561484,-0.068098183
MRPL45,0.227508448,-0.206011864
MRPL46,0.053765012,0.4915051
MRPL47,0.444396316,0.154223922
MRPL48,0.01776634,-0.227479765
MRPL49,0.385079049,-1.522137027
MRPL50,0.505911703,-0.473691224
MRPL51,0.520714855,0.025176985
MRPL52,0.754877392,-0.260190042
MRPL53,0.364469168,-0.083530348
MRPL54,-3.47459E-05,-0.394884104
MRPL55,0.233154892,-0.542376336
MRPL57,0.489593037,-0.625382807
MRPL9,0.524958446,0.358020376
MRPS10,0.890264418,-0.289370682
MRPS11,0.270723836,0.355127456
MRPS12,0.659674191,-0.229250883
MRPS14,0.56665549,0.329183394
MRPS15,0.167372125,-0.426383057
MRPS16,1.317130274,0.174533136
MRPS17,0.642891417,0.084309317
MRPS18A,0.489335178,-1.212401597
MRPS18B,0.563806285,-0.660828014
MRPS18C,0.724845268,-1.213188967
MRPS2,0.75744348,-0.2867094
MRPS21,0.11531124,0.281911748
MRPS22,0.145623689,-0.381619446
MRPS23,0.049186906,-0.875876515
MRPS24,0.263589998,-0.213884857
MRPS25,0.017359821,-0.074922972
MRPS26,1.20709102,-0.165922854
MRPS27,-0.863005048,0.020045645
MRPS28,0.23751438,-0.922380544
MRPS30,0.632402133,-0.480198878
MRPS31,-0.700349626,-0.243170059
MRPS33,0.553203926,-0.344613725
MRPS34,0.659404501,-0.498026208
MRPS35,-0.314600026,0.900009802
MRPS36,0.0069721,0.282895625
MRPS5,0.849696862,-0.086977978
MRPS6,0.361559862,-0.273687534
MRPS7,0.457673782,-0.492612938
MRPS9,0.183850913,-0.130256565
MRRF,0.169287277,-0.024715617
MRS2,-0.473989078,0.865771308
MRTO4,0.353536922,0.890175951
MRVI1,-0.630507392,0.000816502
MS4A1,-0.268142024,-0.200421364
MS4A10,0.624353996,0.715956215
MS4A12,-0.651341881,0.424983946
MS4A13,-0.036659711,-0.590809372
MS4A14,0.156767393,0.185661597
MS4A15,0.096111127,0.456350277
MS4A2,-0.1605532,0.430565752
MS4A3,0.119562975,-0.358959544
MS4A4A,0.329295491,-0.052787825
MS4A5,0.433121158,-0.193870564
MS4A6A,-0.10547627,-0.858438148
MS4A6E,0.477386284,0.369505614
MS4A7,0.323015716,-0.233735146
MS4A8,0.169153636,-0.560840049
MSANTD1,0.051019709,-0.002243929
MSANTD2,-0.436744784,-0.394861077
MSANTD3,-0.613869698,-0.133862078
MSANTD3-TMEFF1,-0.429780504,-0.31586781
MSANTD4,-0.135779274,-0.013501689
MSC,-0.429067079,-0.348406444
MSGN1,0.304257625,0.232657668
MSH2,-0.06626465,0.219220262
MSH3,-0.698509581,0.205580947
MSH4,-0.239250397,-0.001682178
MSH5,0.307802999,-0.090541379
MSH6,-0.159742785,-0.424621441
MSI1,0.065649669,0.245028239
MSI2,0.657864771,0.813051046
MSL1,-0.298606556,-1.385033227
MSL2,-0.350680338,-0.565319799
MSL3,-0.132670889,0.225165096
MSLN,-0.567333208,0.259009455
MSMB,0.190562732,-0.271878265
MSMO1,-0.70235138,0.394111055
MSMP,-0.929000816,-0.378449294
MSN,0.556786309,0.070646943
MSR1,0.147660895,-0.659171517
MSRA,-0.103805171,-0.329538252
MSRB1,0.183683438,0.205171689
MSRB2,-0.034966534,-0.876808855
MSRB3,0.283597412,-0.076452814
MSS51,0.488594993,-0.276944292
MST1,0.115072246,0.429085903
MST1L,-0.1941526,0.557369729
MST1R,-0.034774339,0.327728473
MSTN,-0.436646337,-0.31874575
MSTO1,-0.233956247,0.070558948
MSX1,0.395645977,-0.378407807
MSX2,0.262326213,-0.156330142
MT1A,-0.245341685,-0.108001937
MT1B,-0.010501221,-0.007186511
MT1E,-0.076977043,-0.615848685
MT1F,0.255479943,-0.352465868
MT1G,0.110292182,-0.362774357
MT1H,0.635582597,-0.212496975
MT1HL1,0.051876784,-0.008495336
MT1M,-0.223280348,-0.281036209
MT1X,-0.144028991,-0.976884221
MT2A,-0.147471804,-0.08102167
MT3,-0.186700209,0.391795179
MT4,0.124680811,0.240573541
MTA1,0.530309922,0.093275068
MTA2,0.545765435,-0.119941358
MTA3,0.049540104,0.20942065
MTAP,-0.36798996,-0.715122671
MTBP,-0.118934709,0.422671002
MTCH1,-0.138674458,0.141654942
MTCH2,-0.166542119,-0.08977229
MTCL1,-0.178452182,-0.155869784
MTCP1,-0.499507859,-0.042038139
MTDH,-0.178070225,0.118958345
MTERF1,-1.034324097,-0.526847015
MTERF2,0.335794959,0.148320978
MTERF3,-0.0924468,-0.374986599
MTERF4,-0.280653312,-0.237072516
MTF1,1.119266572,-0.485714869
MTF2,-0.017745629,-0.097865066
MTFMT,-0.054795796,0.157320971
MTFP1,0.768931445,-0.665097439
MTFR1,0.355804728,-0.202292083
MTFR1L,-0.527639264,-0.048781144
MTFR2,0.152927508,-0.011433326
MTG1,0.429330285,-0.164526778
MTG2,-0.277082185,-0.210657348
MTHFD1,0.196643543,0.495155587
MTHFD1L,0.590174403,-0.379675513
MTHFD2,-0.132406534,-1.484397115
MTHFD2L,0.328626279,-0.421624156
MTHFR,-0.001890659,-0.24055628
MTHFS,0.490092733,-0.370448006
MTHFSD,0.109734353,-0.489987215
MTIF2,-0.230615993,-0.727071788
MTIF3,-0.342510045,-0.437077499
MTL5,-0.049560731,0.450262571
MTM1,-0.251336348,-0.293845729
MTMR1,-0.163758616,-0.976206566
MTMR10,0.097014294,-0.508131033
MTMR11,0.38986844,0.320775723
MTMR12,0.080011561,-0.04932968
MTMR14,-0.305050379,-0.377895174
MTMR2,-0.228310225,0.523857393
MTMR3,-0.818476949,-0.200586706
MTMR4,-0.066090972,-0.513322214
MTMR6,0.127286084,0.377126716
MTMR7,0.055515453,0.057537467
MTMR8,0.157447382,-0.372515331
MTMR9,-0.339763851,-1.379826486
MTNR1A,0.312964649,0.258034316
MTNR1B,0.517261824,-0.203460118
MTO1,-0.511567337,0.810616326
MTOR,-0.346427943,-0.858463497
MTPAP,-0.37168953,-0.48977846
MTPN,-7.2304E-05,-0.196647363
MTR,-0.110676239,0.456817676
MTRF1,0.051993107,0.005491124
MTRF1L,0.346786024,-0.246175463
MTRNR2L1,0.629071665,-0.17929785
MTRNR2L10,-0.070044086,-0.496698589
MTRNR2L2,0.238678341,0.120148718
MTRNR2L3,0.187492472,0.308379172
MTRNR2L4,0.871613061,-0.150319124
MTRNR2L5,-0.226908894,0.125297798
MTRNR2L6,-0.778307126,0.564927993
MTRNR2L7,0.051993036,0.310793175
MTRNR2L8,0.508583759,0.690160017
MTRNR2L9,0.254087404,0.469734373
MTRR,0.070346473,-0.277067961
MTSS1,0.542004879,-0.325555763
MTSS1L,0.047338879,0.503265419
MTTP,0.151960039,-0.310228376
MTURN,-0.025195933,0.32512006
MTUS1,-0.261442716,-0.278323155
MTUS2,-0.81540972,-0.072278539
MTX1,-0.281692206,-0.35431215
MTX2,-0.572182252,-0.273741366
MTX3,0.059503428,-0.16154656
MUC1,-0.280893963,0.201808395
MUC12,-0.257643727,0.195886888
MUC13,0.413503459,0.149608867
MUC15,0.057381587,0.181488373
MUC16,-0.447205666,-0.654339815
MUC17,-0.376900689,0.715442502
MUC20,-0.221411672,-0.665436937
MUC21,-0.169989673,0.534880593
MUC22,-0.507812734,0.341623744
MUC3A,-0.624230045,0.028780548
MUC4,0.530012488,0.158601869
MUC5AC,0.205751537,0.080034384
MUC5B,-0.340069162,-0.421915187
MUC6,-0.362023547,0.267671953
MUC7,-0.078949313,-0.173772145
MUCL1,-0.270010708,-0.133517334
MUL1,-0.388347278,0.027649708
MUM1,-0.594974298,0.097852457
MUM1L1,-0.03644177,0.403480442
MURC,0.00097052,-0.49604779
MUS81,0.696886538,0.825731738
MUSK,-0.301413349,0.11129836
MUSTN1,-0.553316127,-0.937115961
MUT,-0.374217099,0.630779423
MUTYH,-0.259991476,0.063704768
MVB12A,0.188719677,0.071127908
MVB12B,-0.458994972,-0.309717899
MVD,0.489603974,-0.604061955
MVK,0.443896412,-0.102529522
MVP,0.149217101,-0.924980247
MX1,0.351069941,0.197693962
MX2,-0.750938005,-0.618733948
MXD1,-0.04606054,-0.104462711
MXD3,-0.038195262,-0.423533458
MXD4,0.065524801,-0.58986382
MXI1,0.609628901,-0.16203022
MXRA5,-0.710155784,-0.287645856
MXRA7,-0.697745699,0.606417113
MXRA8,-0.204027137,0.228486511
MYADM,-0.554132903,0.542763569
MYADML2,0.16519519,-0.590398919
MYB,3.341471223,2.077266316
MYBBP1A,0.809902326,1.124874125
MYBL1,-0.121780241,-0.153578563
MYBL2,0.202422683,-0.02899521
MYBPC1,-0.094737758,0.04680708
MYBPC2,0.190035079,0.543774598
MYBPC3,-0.290713099,-0.61402482
MYBPH,-0.462405333,-0.13294763
MYBPHL,-0.104117044,1.085485604
MYC,0.142911528,1.037156865
MYCBP,0.071010835,-0.100836601
MYCBP2,0.349373308,-0.85198062
MYCBPAP,0.234057218,-0.724088292
MYCL,1.247014477,0.97048833
MYCN,-0.044202881,-0.278839898
MYCT1,0.424052225,-0.293759225
MYD88,-0.444764088,0.003610417
MYDGF,1.217575236,-0.040143582
MYEF2,0.097528685,-0.237637351
MYEOV,-0.457645009,-0.29932267
MYEOV2,-0.536160705,0.613750575
MYF5,0.030747069,0.158614334
MYF6,-0.102971763,0.148811872
MYH1,0.378084849,-0.155937617
MYH10,-0.340684739,0.306177683
MYH11,0.272209607,-0.121563552
MYH13,-0.042916812,0.146151004
MYH14,-0.763985211,-0.123017336
MYH15,-0.453531536,-0.934146177
MYH2,0.439227192,-0.260349556
MYH3,-0.197735223,-0.39470771
MYH4,0.176431137,0.391517628
MYH6,-0.540250153,0.070139439
MYH7,0.489370852,-0.131889312
MYH7B,0.051698111,0.00151684
MYH8,0.496700157,0.507327738
MYH9,1.30196133,0.128338331
MYL1,0.166421546,-0.445262871
MYL10,0.222849515,0.349432784
MYL12A,-0.080052637,-0.256812667
MYL12B,0.099371202,-0.299086138
MYL2,0.29853702,-0.039793937
MYL3,-0.074353645,-0.441904997
MYL4,-0.082135537,0.540445876
MYL5,-0.178097848,-0.044149617
MYL6,-0.124053437,0.256315461
MYL6B,-0.028096584,-0.199550562
MYL7,0.417932522,0.014442022
MYL9,-0.695541296,0.198249287
MYLIP,-0.179242537,0.028133036
MYLK,0.378114239,0.254815218
MYLK2,-0.153633995,-0.037035169
MYLK3,-0.09601806,-0.310932221
MYLK4,-0.356162007,-0.114992862
MYLPF,0.055186324,-0.207698199
MYNN,0.327402741,0.26503437
MYO10,-0.300968203,-0.367797428
MYO15A,-0.568274852,-0.442847638
MYO16,-0.332069684,0.01386844
MYO18A,-0.017185481,0.070121751
MYO18B,0.204884129,0.420420926
MYO19,-0.94959479,-0.575962359
MYO1A,-0.153149717,0.183417738
MYO1B,-0.202282906,0.010397515
MYO1C,0.277706396,-0.624369746
MYO1D,-0.420908762,0.058591123
MYO1E,0.080178609,0.55215079
MYO1F,0.399307703,0.483368775
MYO1G,-0.052543161,-0.200548655
MYO1H,-0.407295219,-0.506842808
MYO3A,-0.549354132,-0.168788268
MYO3B,-0.07672807,-0.077629966
MYO5A,-0.285351664,0.848657794
MYO5B,-0.287764296,0.056752233
MYO5C,0.565314238,-0.507632409
MYO6,-0.020204702,-0.311352492
MYO7A,0.651485761,0.332527357
MYO7B,-0.016779608,-0.509131046
MYO9A,-0.205991888,-0.047190783
MYO9B,0.376675297,0.016190356
MYOC,-0.308198277,0.086377677
MYOCD,-0.150420021,-0.310561895
MYOD1,-0.084153274,-0.662339149
MYOF,-0.484741792,0.036298222
MYOG,-0.140909098,0.095254369
MYOM1,-0.114102822,0.572834281
MYOM2,-0.193474019,-0.234484968
MYOM3,-0.375832666,0.129587784
MYOT,-0.473262697,0.737913524
MYOZ1,-0.061972555,-0.264202872
MYOZ2,-0.04574286,-0.318468493
MYOZ3,-0.781440532,-0.722460601
MYPN,0.638708084,0.352044937
MYPOP,-0.116720367,0.017647362
MYRF,-0.048815775,-0.998887886
MYRIP,-0.045591548,0.205488003
MYSM1,-0.483819893,0.49259272
MYT1,0.391154034,0.174141089
MYT1L,-0.39531671,0.376876325
MYZAP,-0.141816567,0.230042991
MZB1,0.229353367,-0.086826445
MZF1,-0.113282862,-0.677852234
MZT1,0.571449788,0.658453847
MZT2A,-0.210436074,-0.212870005
MZT2B,-0.096068206,0.081653477
N4BP1,-0.311658242,0.427884477
N4BP2,-0.863099159,-0.230105581
N4BP2L1,-0.296101011,0.253871392
N4BP2L2,0.093322838,0.367444115
N4BP3,0.163082942,0.020617476
N6AMT1,-0.759792434,-0.305900643
N6AMT2,0.092032544,-0.516070571
NAA10,0.884865135,1.556473189
NAA11,0.22461759,-0.857972543
NAA15,0.149201491,2.322980858
NAA16,-0.075900391,0.193327259
NAA20,1.263213204,0.331744943
NAA25,0.212816907,0.289073277
NAA30,0.815481792,0.066980763
NAA35,-0.846518056,-0.438458398
NAA38,-0.043633653,-0.608333446
NAA40,-0.176499794,0.385770396
NAA50,1.473641723,0.340484062
NAA60,-0.10408012,0.588161391
NAAA,-0.575169692,0.285194657
NAALAD2,-0.473283655,0.392998676
NAALADL1,0.012898163,0.205950371
NAALADL2,-0.56295753,0.013249661
NAB1,0.062168955,-0.639511293
NAB2,-0.458141897,0.145863153
NABP1,0.094374311,0.209207328
NABP2,-0.243936044,1.352565238
NACA,0.786303868,-0.415502435
NACA2,-0.64268672,0.042302686
NACAD,0.457008096,0.668418666
NACC1,-0.180625294,-0.064976475
NACC2,0.460971465,-0.170039076
NADK,0.675691512,0.56539601
NADK2,0.601658085,0.593173506
NADSYN1,0.360457938,-0.288832907
NAE1,0.558491913,-0.230750313
NAF1,0.179141342,0.010140017
NAGA,0.180036459,-0.208863329
NAGK,0.430446939,-0.309569528
NAGLU,-0.519252487,0.068344755
NAGPA,0.44535296,0.213724897
NAGS,-0.126673086,0.208942568
NAIF1,0.465904241,-0.221155902
NAIP,0.086465839,0.32585879
NALCN,-0.447461186,0.107326669
NAMPT,-0.604993973,-0.263385502
NANOG,-0.594815687,0.049827053
NANOGNB,0.151325256,0.075526103
NANOS1,0.041627409,0.231325568
